direction_id,pair,block_id,source,target,source_range,target_range,requirement_no,required_explanation,contrary_evidence,response_model
matthew_used_luke,Matthew↔Luke,25,Luke,Matthew,Luke 18:31–Luke 18:43,Matt 20:18–Matt 20:34,1,Matthew later would need to compress some material (11 Matt-only vs 7 Luke-only verses in-block).,"After Markan masking, common sayings/tradition has lower burden; direct use requires explaining Matthean clustering/fulfillment additions.",Matthew relocates Lukan/Luke-like sayings into large discourses and overlays Matthean fulfillment/Jewish-teaching structure.
matthew_used_luke,Matthew↔Luke,25,Luke,Matthew,Luke 18:31–Luke 18:43,Matt 20:18–Matt 20:34,2,"The matched pairs carry 17 lemma-level replacements, so direct dependence would require substantial lexical rewriting.","After Markan masking, common sayings/tradition has lower burden; direct use requires explaining Matthean clustering/fulfillment additions.",Matthew relocates Lukan/Luke-like sayings into large discourses and overlays Matthean fulfillment/Jewish-teaching structure.
matthew_used_luke,Matthew↔Luke,25,Luke,Matthew,Luke 18:31–Luke 18:43,Matt 20:18–Matt 20:34,3,This block is under order pressure: 3 primary pairs show local reordering and 34 secondary echoes touch the block.,"After Markan masking, common sayings/tradition has lower burden; direct use requires explaining Matthean clustering/fulfillment additions.",Matthew relocates Lukan/Luke-like sayings into large discourses and overlays Matthean fulfillment/Jewish-teaching structure.
luke_used_matthew,Matthew↔Luke,26,Matthew,Luke,Matt 21:1–Matt 21:45,Luke 19:29–Luke 20:19,1,Luke span is shorter here (635 vs 852 tokens) and/or leaves more Matthean span material unmatched (21 Matt-only vs 15 Luke-only verses).,"After Markan masking, common sayings/tradition has lower burden; direct use requires explaining Lukan redistribution of Matthean clusters.","Luke deliberately disperses, abbreviates, and de-Mattheanizes Matthean sayings into Lukan narrative/travel contexts."
luke_used_matthew,Matthew↔Luke,26,Matthew,Luke,Matt 21:1–Matt 21:45,Luke 19:29–Luke 20:19,2,"The matched pairs carry 67 lemma-level replacements, so direct dependence would require substantial lexical rewriting.","After Markan masking, common sayings/tradition has lower burden; direct use requires explaining Lukan redistribution of Matthean clusters.","Luke deliberately disperses, abbreviates, and de-Mattheanizes Matthean sayings into Lukan narrative/travel contexts."
luke_used_matthew,Matthew↔Luke,26,Matthew,Luke,Matt 21:1–Matt 21:45,Luke 19:29–Luke 20:19,3,This block is under order pressure: 8 primary pairs show local reordering and 60 secondary echoes touch the block.,"After Markan masking, common sayings/tradition has lower burden; direct use requires explaining Lukan redistribution of Matthean clusters.","Luke deliberately disperses, abbreviates, and de-Mattheanizes Matthean sayings into Lukan narrative/travel contexts."
luke_used_matthew,Matthew↔Luke,26,Matthew,Luke,Matt 21:1–Matt 21:45,Luke 19:29–Luke 20:19,4,"Matthew-specific diction is heavier in this block, so Luke later would be reducing some Matthean phrasing if direct dependence is assumed.","After Markan masking, common sayings/tradition has lower burden; direct use requires explaining Lukan redistribution of Matthean clusters.","Luke deliberately disperses, abbreviates, and de-Mattheanizes Matthean sayings into Lukan narrative/travel contexts."
matthew_used_luke,Matthew↔Luke,26,Luke,Matthew,Luke 19:29–Luke 20:19,Matt 21:1–Matt 21:45,1,Matthew later would need to compress some material (21 Matt-only vs 15 Luke-only verses in-block).,"After Markan masking, common sayings/tradition has lower burden; direct use requires explaining Matthean clustering/fulfillment additions.",Matthew relocates Lukan/Luke-like sayings into large discourses and overlays Matthean fulfillment/Jewish-teaching structure.
matthew_used_luke,Matthew↔Luke,26,Luke,Matthew,Luke 19:29–Luke 20:19,Matt 21:1–Matt 21:45,2,"The matched pairs carry 67 lemma-level replacements, so direct dependence would require substantial lexical rewriting.","After Markan masking, common sayings/tradition has lower burden; direct use requires explaining Matthean clustering/fulfillment additions.",Matthew relocates Lukan/Luke-like sayings into large discourses and overlays Matthean fulfillment/Jewish-teaching structure.
matthew_used_luke,Matthew↔Luke,26,Luke,Matthew,Luke 19:29–Luke 20:19,Matt 21:1–Matt 21:45,3,This block is under order pressure: 8 primary pairs show local reordering and 60 secondary echoes touch the block.,"After Markan masking, common sayings/tradition has lower burden; direct use requires explaining Matthean clustering/fulfillment additions.",Matthew relocates Lukan/Luke-like sayings into large discourses and overlays Matthean fulfillment/Jewish-teaching structure.
luke_used_matthew,Matthew↔Luke,27,Matthew,Luke,Matt 22:16–Matt 23:19,Luke 20:21–Luke 21:1,1,Luke span is shorter here (373 vs 717 tokens) and/or leaves more Matthean span material unmatched (31 Matt-only vs 10 Luke-only verses).,"After Markan masking, common sayings/tradition has lower burden; direct use requires explaining Lukan redistribution of Matthean clusters.","Luke deliberately disperses, abbreviates, and de-Mattheanizes Matthean sayings into Lukan narrative/travel contexts."
luke_used_matthew,Matthew↔Luke,27,Matthew,Luke,Matt 22:16–Matt 23:19,Luke 20:21–Luke 21:1,2,"The matched pairs carry 37 lemma-level replacements, so direct dependence would require substantial lexical rewriting.","After Markan masking, common sayings/tradition has lower burden; direct use requires explaining Lukan redistribution of Matthean clusters.","Luke deliberately disperses, abbreviates, and de-Mattheanizes Matthean sayings into Lukan narrative/travel contexts."
luke_used_matthew,Matthew↔Luke,27,Matthew,Luke,Matt 22:16–Matt 23:19,Luke 20:21–Luke 21:1,3,This block is under order pressure: 11 primary pairs show local reordering and 69 secondary echoes touch the block.,"After Markan masking, common sayings/tradition has lower burden; direct use requires explaining Lukan redistribution of Matthean clusters.","Luke deliberately disperses, abbreviates, and de-Mattheanizes Matthean sayings into Lukan narrative/travel contexts."
luke_used_matthew,Matthew↔Luke,27,Matthew,Luke,Matt 22:16–Matt 23:19,Luke 20:21–Luke 21:1,4,"Matthew-specific diction is heavier in this block, so Luke later would be reducing some Matthean phrasing if direct dependence is assumed.","After Markan masking, common sayings/tradition has lower burden; direct use requires explaining Lukan redistribution of Matthean clusters.","Luke deliberately disperses, abbreviates, and de-Mattheanizes Matthean sayings into Lukan narrative/travel contexts."
matthew_used_luke,Matthew↔Luke,27,Luke,Matthew,Luke 20:21–Luke 21:1,Matt 22:16–Matt 23:19,1,Matthew later would need to compress some material (31 Matt-only vs 10 Luke-only verses in-block).,"After Markan masking, common sayings/tradition has lower burden; direct use requires explaining Matthean clustering/fulfillment additions.",Matthew relocates Lukan/Luke-like sayings into large discourses and overlays Matthean fulfillment/Jewish-teaching structure.
matthew_used_luke,Matthew↔Luke,27,Luke,Matthew,Luke 20:21–Luke 21:1,Matt 22:16–Matt 23:19,2,"The matched pairs carry 37 lemma-level replacements, so direct dependence would require substantial lexical rewriting.","After Markan masking, common sayings/tradition has lower burden; direct use requires explaining Matthean clustering/fulfillment additions.",Matthew relocates Lukan/Luke-like sayings into large discourses and overlays Matthean fulfillment/Jewish-teaching structure.
matthew_used_luke,Matthew↔Luke,27,Luke,Matthew,Luke 20:21–Luke 21:1,Matt 22:16–Matt 23:19,3,This block is under order pressure: 11 primary pairs show local reordering and 69 secondary echoes touch the block.,"After Markan masking, common sayings/tradition has lower burden; direct use requires explaining Matthean clustering/fulfillment additions.",Matthew relocates Lukan/Luke-like sayings into large discourses and overlays Matthean fulfillment/Jewish-teaching structure.
luke_used_matthew,Matthew↔Luke,28,Matthew,Luke,Matt 24:2–Matt 24:35,Luke 21:6–Luke 21:33,1,Luke span is shorter here (427 vs 544 tokens) and/or leaves more Matthean span material unmatched (20 Matt-only vs 14 Luke-only verses).,"After Markan masking, common sayings/tradition has lower burden; direct use requires explaining Lukan redistribution of Matthean clusters.","Luke deliberately disperses, abbreviates, and de-Mattheanizes Matthean sayings into Lukan narrative/travel contexts."
luke_used_matthew,Matthew↔Luke,28,Matthew,Luke,Matt 24:2–Matt 24:35,Luke 21:6–Luke 21:33,2,"The matched pairs carry 31 lemma-level replacements, so direct dependence would require substantial lexical rewriting.","After Markan masking, common sayings/tradition has lower burden; direct use requires explaining Lukan redistribution of Matthean clusters.","Luke deliberately disperses, abbreviates, and de-Mattheanizes Matthean sayings into Lukan narrative/travel contexts."
luke_used_matthew,Matthew↔Luke,28,Matthew,Luke,Matt 24:2–Matt 24:35,Luke 21:6–Luke 21:33,3,This block is under order pressure: 1 primary pairs show local reordering and 52 secondary echoes touch the block.,"After Markan masking, common sayings/tradition has lower burden; direct use requires explaining Lukan redistribution of Matthean clusters.","Luke deliberately disperses, abbreviates, and de-Mattheanizes Matthean sayings into Lukan narrative/travel contexts."
luke_used_matthew,Matthew↔Luke,28,Matthew,Luke,Matt 24:2–Matt 24:35,Luke 21:6–Luke 21:33,4,"Matthew-specific diction is heavier in this block, so Luke later would be reducing some Matthean phrasing if direct dependence is assumed.","After Markan masking, common sayings/tradition has lower burden; direct use requires explaining Lukan redistribution of Matthean clusters.","Luke deliberately disperses, abbreviates, and de-Mattheanizes Matthean sayings into Lukan narrative/travel contexts."
matthew_used_luke,Matthew↔Luke,28,Luke,Matthew,Luke 21:6–Luke 21:33,Matt 24:2–Matt 24:35,1,Matthew later would need to compress some material (20 Matt-only vs 14 Luke-only verses in-block).,"After Markan masking, common sayings/tradition has lower burden; direct use requires explaining Matthean clustering/fulfillment additions.",Matthew relocates Lukan/Luke-like sayings into large discourses and overlays Matthean fulfillment/Jewish-teaching structure.
matthew_used_luke,Matthew↔Luke,28,Luke,Matthew,Luke 21:6–Luke 21:33,Matt 24:2–Matt 24:35,2,"The matched pairs carry 31 lemma-level replacements, so direct dependence would require substantial lexical rewriting.","After Markan masking, common sayings/tradition has lower burden; direct use requires explaining Matthean clustering/fulfillment additions.",Matthew relocates Lukan/Luke-like sayings into large discourses and overlays Matthean fulfillment/Jewish-teaching structure.
matthew_used_luke,Matthew↔Luke,28,Luke,Matthew,Luke 21:6–Luke 21:33,Matt 24:2–Matt 24:35,3,This block is under order pressure: 1 primary pairs show local reordering and 52 secondary echoes touch the block.,"After Markan masking, common sayings/tradition has lower burden; direct use requires explaining Matthean clustering/fulfillment additions.",Matthew relocates Lukan/Luke-like sayings into large discourses and overlays Matthean fulfillment/Jewish-teaching structure.
matthew_used_luke,Matthew↔Luke,28,Luke,Matthew,Luke 21:6–Luke 21:33,Matt 24:2–Matt 24:35,4,"Luke-specific diction is heavier in this block, so Matthew later would be reworking some Lukan phrasing if direct dependence is assumed.","After Markan masking, common sayings/tradition has lower burden; direct use requires explaining Matthean clustering/fulfillment additions.",Matthew relocates Lukan/Luke-like sayings into large discourses and overlays Matthean fulfillment/Jewish-teaching structure.
luke_used_matthew,Matthew↔Luke,29,Matthew,Luke,Matt 26:3–Matt 26:29,Luke 22:2–Luke 22:18,1,Luke span is shorter here (229 vs 418 tokens) and/or leaves more Matthean span material unmatched (17 Matt-only vs 7 Luke-only verses).,"After Markan masking, common sayings/tradition has lower burden; direct use requires explaining Lukan redistribution of Matthean clusters.","Luke deliberately disperses, abbreviates, and de-Mattheanizes Matthean sayings into Lukan narrative/travel contexts."
luke_used_matthew,Matthew↔Luke,29,Matthew,Luke,Matt 26:3–Matt 26:29,Luke 22:2–Luke 22:18,2,"The matched pairs carry 43 lemma-level replacements, so direct dependence would require substantial lexical rewriting.","After Markan masking, common sayings/tradition has lower burden; direct use requires explaining Lukan redistribution of Matthean clusters.","Luke deliberately disperses, abbreviates, and de-Mattheanizes Matthean sayings into Lukan narrative/travel contexts."
