layer,source_ref,target_ref,score,max_exact_run_len,max_exact_run,negative_space_flags,interpretation_rule
john_to_synoptic,John 8:20,Luke 20:1-3,0.1438,4,εν τω ιερω και,nonfungible_phrase_candidate|thin_lexical_basis,"OT/scriptural formulas, liturgical formulas, and common legal/paraenetic formulas should not be counted as direct Gospel dependence without additional contextual evidence."
john_to_synoptic,John 8:20,Luke 20:1-4,0.1415,4,εν τω ιερω και,nonfungible_phrase_candidate|thin_lexical_basis,"OT/scriptural formulas, liturgical formulas, and common legal/paraenetic formulas should not be counted as direct Gospel dependence without additional contextual evidence."
john_to_synoptic,John 8:20,Mark 11:12-15,0.1064,4,εν τω ιερω και,nonfungible_phrase_candidate|thin_lexical_basis,"OT/scriptural formulas, liturgical formulas, and common legal/paraenetic formulas should not be counted as direct Gospel dependence without additional contextual evidence."
john_to_synoptic,John 8:20,Mark 11:13-15,0.1072,4,εν τω ιερω και,nonfungible_phrase_candidate|thin_lexical_basis,"OT/scriptural formulas, liturgical formulas, and common legal/paraenetic formulas should not be counted as direct Gospel dependence without additional contextual evidence."
john_to_synoptic,John 8:20,Mark 11:13-16,0.1063,4,εν τω ιερω και,nonfungible_phrase_candidate|thin_lexical_basis,"OT/scriptural formulas, liturgical formulas, and common legal/paraenetic formulas should not be counted as direct Gospel dependence without additional contextual evidence."
john_to_synoptic,John 8:20,Mark 11:14-15,0.1111,4,εν τω ιερω και,nonfungible_phrase_candidate|thin_lexical_basis,"OT/scriptural formulas, liturgical formulas, and common legal/paraenetic formulas should not be counted as direct Gospel dependence without additional contextual evidence."
john_to_synoptic,John 8:20,Mark 11:14-16,0.1093,4,εν τω ιερω και,nonfungible_phrase_candidate|thin_lexical_basis,"OT/scriptural formulas, liturgical formulas, and common legal/paraenetic formulas should not be counted as direct Gospel dependence without additional contextual evidence."
john_to_synoptic,John 8:20,Mark 11:14-17,0.1067,4,εν τω ιερω και,nonfungible_phrase_candidate|thin_lexical_basis,"OT/scriptural formulas, liturgical formulas, and common legal/paraenetic formulas should not be counted as direct Gospel dependence without additional contextual evidence."
john_to_synoptic,John 8:20,Mark 11:15,0.1149,4,εν τω ιερω και,nonfungible_phrase_candidate|thin_lexical_basis,"OT/scriptural formulas, liturgical formulas, and common legal/paraenetic formulas should not be counted as direct Gospel dependence without additional contextual evidence."
john_to_synoptic,John 8:20,Mark 11:15-16,0.1121,4,εν τω ιερω και,nonfungible_phrase_candidate|thin_lexical_basis,"OT/scriptural formulas, liturgical formulas, and common legal/paraenetic formulas should not be counted as direct Gospel dependence without additional contextual evidence."
john_to_synoptic,John 8:20,Mark 11:15-17,0.1082,4,εν τω ιερω και,nonfungible_phrase_candidate|thin_lexical_basis,"OT/scriptural formulas, liturgical formulas, and common legal/paraenetic formulas should not be counted as direct Gospel dependence without additional contextual evidence."
john_to_synoptic,John 8:20,Mark 11:15-18,0.1062,4,εν τω ιερω και,nonfungible_phrase_candidate|thin_lexical_basis,"OT/scriptural formulas, liturgical formulas, and common legal/paraenetic formulas should not be counted as direct Gospel dependence without additional contextual evidence."
john_to_synoptic,John 8:20,Mark 12:32-35,0.1845,4,διδασκων εν τω ιερω,nonfungible_phrase_candidate,"OT/scriptural formulas, liturgical formulas, and common legal/paraenetic formulas should not be counted as direct Gospel dependence without additional contextual evidence."
john_to_synoptic,John 8:20,Mark 12:33-35,0.1908,4,διδασκων εν τω ιερω,nonfungible_phrase_candidate,"OT/scriptural formulas, liturgical formulas, and common legal/paraenetic formulas should not be counted as direct Gospel dependence without additional contextual evidence."
john_to_synoptic,John 8:20,Mark 12:33-36,0.1825,4,διδασκων εν τω ιερω,nonfungible_phrase_candidate,"OT/scriptural formulas, liturgical formulas, and common legal/paraenetic formulas should not be counted as direct Gospel dependence without additional contextual evidence."
john_to_synoptic,John 8:20,Mark 12:34-35,0.207,4,διδασκων εν τω ιερω,nonfungible_phrase_candidate,"OT/scriptural formulas, liturgical formulas, and common legal/paraenetic formulas should not be counted as direct Gospel dependence without additional contextual evidence."
john_to_synoptic,John 8:20,Mark 12:34-36,0.1909,4,διδασκων εν τω ιερω,nonfungible_phrase_candidate,"OT/scriptural formulas, liturgical formulas, and common legal/paraenetic formulas should not be counted as direct Gospel dependence without additional contextual evidence."
john_to_synoptic,John 8:20,Mark 12:34-37,0.1862,4,διδασκων εν τω ιερω,nonfungible_phrase_candidate,"OT/scriptural formulas, liturgical formulas, and common legal/paraenetic formulas should not be counted as direct Gospel dependence without additional contextual evidence."
john_to_synoptic,John 8:20,Mark 12:35,0.1896,4,διδασκων εν τω ιερω,nonfungible_phrase_candidate|thin_lexical_basis,"OT/scriptural formulas, liturgical formulas, and common legal/paraenetic formulas should not be counted as direct Gospel dependence without additional contextual evidence."
john_to_synoptic,John 8:20,Mark 12:35-36,0.1592,4,διδασκων εν τω ιερω,nonfungible_phrase_candidate|thin_lexical_basis,"OT/scriptural formulas, liturgical formulas, and common legal/paraenetic formulas should not be counted as direct Gospel dependence without additional contextual evidence."
john_to_synoptic,John 8:20,Mark 12:35-37,0.1535,4,διδασκων εν τω ιερω,nonfungible_phrase_candidate|thin_lexical_basis,"OT/scriptural formulas, liturgical formulas, and common legal/paraenetic formulas should not be counted as direct Gospel dependence without additional contextual evidence."
john_to_synoptic,John 8:20,Mark 12:35-38,0.1477,4,διδασκων εν τω ιερω,nonfungible_phrase_candidate|thin_lexical_basis,"OT/scriptural formulas, liturgical formulas, and common legal/paraenetic formulas should not be counted as direct Gospel dependence without additional contextual evidence."
john_to_synoptic,John 8:20,Matt 21:10-12,0.1099,4,εν τω ιερω και,nonfungible_phrase_candidate|thin_lexical_basis,"OT/scriptural formulas, liturgical formulas, and common legal/paraenetic formulas should not be counted as direct Gospel dependence without additional contextual evidence."
john_to_synoptic,John 8:20,Matt 21:10-13,0.1077,4,εν τω ιερω και,nonfungible_phrase_candidate|thin_lexical_basis,"OT/scriptural formulas, liturgical formulas, and common legal/paraenetic formulas should not be counted as direct Gospel dependence without additional contextual evidence."
john_to_synoptic,John 8:20,Matt 21:11-12,0.1124,4,εν τω ιερω και,nonfungible_phrase_candidate|thin_lexical_basis,"OT/scriptural formulas, liturgical formulas, and common legal/paraenetic formulas should not be counted as direct Gospel dependence without additional contextual evidence."
john_to_synoptic,John 8:20,Matt 21:11-13,0.1094,4,εν τω ιερω και,nonfungible_phrase_candidate|thin_lexical_basis,"OT/scriptural formulas, liturgical formulas, and common legal/paraenetic formulas should not be counted as direct Gospel dependence without additional contextual evidence."
john_to_synoptic,John 8:20,Matt 21:11-14,0.1081,4,εν τω ιερω και,nonfungible_phrase_candidate|thin_lexical_basis,"OT/scriptural formulas, liturgical formulas, and common legal/paraenetic formulas should not be counted as direct Gospel dependence without additional contextual evidence."
john_to_synoptic,John 8:20,Matt 21:12,0.1158,4,εν τω ιερω και,nonfungible_phrase_candidate|thin_lexical_basis,"OT/scriptural formulas, liturgical formulas, and common legal/paraenetic formulas should not be counted as direct Gospel dependence without additional contextual evidence."
john_to_synoptic,John 8:20,Matt 21:12-13,0.1114,4,εν τω ιερω και,nonfungible_phrase_candidate|thin_lexical_basis,"OT/scriptural formulas, liturgical formulas, and common legal/paraenetic formulas should not be counted as direct Gospel dependence without additional contextual evidence."
john_to_synoptic,John 8:20,Matt 21:12-14,0.1097,4,εν τω ιερω και,nonfungible_phrase_candidate|thin_lexical_basis,"OT/scriptural formulas, liturgical formulas, and common legal/paraenetic formulas should not be counted as direct Gospel dependence without additional contextual evidence."
john_to_synoptic,John 8:20,Matt 21:12-15,0.1068,4,εν τω ιερω και,nonfungible_phrase_candidate|thin_lexical_basis,"OT/scriptural formulas, liturgical formulas, and common legal/paraenetic formulas should not be counted as direct Gospel dependence without additional contextual evidence."
john_to_synoptic,John 8:20,Matt 21:13-14,0.1172,4,εν τω ιερω και,nonfungible_phrase_candidate|thin_lexical_basis,"OT/scriptural formulas, liturgical formulas, and common legal/paraenetic formulas should not be counted as direct Gospel dependence without additional contextual evidence."
john_to_synoptic,John 8:20,Matt 21:13-15,0.1104,4,εν τω ιερω και,nonfungible_phrase_candidate|thin_lexical_basis,"OT/scriptural formulas, liturgical formulas, and common legal/paraenetic formulas should not be counted as direct Gospel dependence without additional contextual evidence."
john_to_synoptic,John 8:20,Matt 21:13-16,0.1071,4,εν τω ιερω και,nonfungible_phrase_candidate|thin_lexical_basis,"OT/scriptural formulas, liturgical formulas, and common legal/paraenetic formulas should not be counted as direct Gospel dependence without additional contextual evidence."
john_to_synoptic,John 8:20,Matt 21:14,0.1843,4,εν τω ιερω και,nonfungible_phrase_candidate|thin_lexical_basis,"OT/scriptural formulas, liturgical formulas, and common legal/paraenetic formulas should not be counted as direct Gospel dependence without additional contextual evidence."
john_to_synoptic,John 8:20,Matt 21:14-15,0.1141,4,εν τω ιερω και,nonfungible_phrase_candidate|thin_lexical_basis,"OT/scriptural formulas, liturgical formulas, and common legal/paraenetic formulas should not be counted as direct Gospel dependence without additional contextual evidence."
john_to_synoptic,John 8:20,Matt 21:14-16,0.1088,4,εν τω ιερω και,nonfungible_phrase_candidate|thin_lexical_basis,"OT/scriptural formulas, liturgical formulas, and common legal/paraenetic formulas should not be counted as direct Gospel dependence without additional contextual evidence."
john_to_synoptic,John 8:20,Matt 21:14-17,0.1072,4,εν τω ιερω και,nonfungible_phrase_candidate|thin_lexical_basis,"OT/scriptural formulas, liturgical formulas, and common legal/paraenetic formulas should not be counted as direct Gospel dependence without additional contextual evidence."
john_to_synoptic,John 8:20,Matt 21:15,0.1176,4,εν τω ιερω και,nonfungible_phrase_candidate|thin_lexical_basis,"OT/scriptural formulas, liturgical formulas, and common legal/paraenetic formulas should not be counted as direct Gospel dependence without additional contextual evidence."
john_to_synoptic,John 8:20,Matt 21:15-16,0.1102,4,εν τω ιερω και,nonfungible_phrase_candidate|thin_lexical_basis,"OT/scriptural formulas, liturgical formulas, and common legal/paraenetic formulas should not be counted as direct Gospel dependence without additional contextual evidence."
