variant_case_id,layer,pair_or_context,ref,related_ref,variant_marker_count,variant_note_count,status,potential_effect,conclusion_stability,variant_notes
Mark_Matthew_pair_0197,primary_pair_variant_note,Mark↔Matthew,Mark 10:40,Matt 20:23,,5.0,apparatus notes attached to aligned pair,could affect local lexical overlap or exact-run length if variant reading is adopted,requires manual/text-critical sensitivity for high-value cases,mark_variant_notes:40 ἢ WH Treg NA28 ] καὶ RP | matt_variant_notes:23 λέγει WH Treg NA28 ] Καὶ λέγει RP | matt_variant_notes:• πίεσθε WH Treg NA28 ] + καὶ τὸ βάπτισμα ὃ ἐγὼ βαπτίζομαι βαπτισθήσεσθε RP | matt_variant_notes:• εὐωνύμων WH Treg NA28 ] + μου RP | matt_variant_notes:• ἐμὸν WH Treg NIV RP ] + τοῦτο WHmarg NA28
Mark_Matthew_pair_0199,primary_pair_variant_note,Mark↔Matthew,Mark 10:42,Matt 20:25,,1.0,apparatus notes attached to aligned pair,could affect local lexical overlap or exact-run length if variant reading is adopted,requires manual/text-critical sensitivity for high-value cases,mark_variant_notes:42 καὶ προσκαλεσάμενος αὐτοὺς ὁ Ἰησοῦς WH Treg NA28 ] Ὁ δὲ Ἰησοῦς προσκαλεσάμενος αὐτοὺς RP
Mark_Matthew_pair_0200,primary_pair_variant_note,Mark↔Matthew,Mark 10:43,Matt 20:26,,5.0,apparatus notes attached to aligned pair,could affect local lexical overlap or exact-run length if variant reading is adopted,requires manual/text-critical sensitivity for high-value cases,mark_variant_notes:43 ἐστιν WH Treg NA28 ] ἔσται RP | mark_variant_notes:• ἂν WH Treg NA28 ] ἐὰν RP | mark_variant_notes:• μέγας γενέσθαι WH Treg NA28 ] γενέσθαι μέγας RP | matt_variant_notes:26 ἔσται NA28 ] δέ ἔσται RP; ἐστὶν WH Treg | matt_variant_notes:• ἂν WH Treg ] ἐὰν NA28 RP
Mark_Matthew_pair_0201,primary_pair_variant_note,Mark↔Matthew,Mark 10:44,Matt 20:27,,4.0,apparatus notes attached to aligned pair,could affect local lexical overlap or exact-run length if variant reading is adopted,requires manual/text-critical sensitivity for high-value cases,mark_variant_notes:44 ἂν WH NA28 ] ἐὰν Treg RP | mark_variant_notes:• ἐν ὑμῖν εἶναι WH NA28 ] ὑμῶν εἶναι Treg; ὑμῶν γενέσθαι RP | matt_variant_notes:27 ἂν WH Treg NA28 ] ἐὰν RP | matt_variant_notes:• ἔσται WH Treg NA28 ] ἔστω RP
Mark_Matthew_pair_0203,primary_pair_variant_note,Mark↔Matthew,Mark 10:46,Matt 20:29,,3.0,apparatus notes attached to aligned pair,could affect local lexical overlap or exact-run length if variant reading is adopted,requires manual/text-critical sensitivity for high-value cases,mark_variant_notes:46 ὁ WH Treg NA28 ] – RP | mark_variant_notes:• τυφλὸς WH Treg NA28 ] ὁ τυφλὸς RP | mark_variant_notes:• προσαίτης ἐκάθητο … ὁδόν WH Treg NA28 ] ἐκάθητο … ὁδὸν προσαιτῶν NIV RP
Mark_Matthew_pair_0204,primary_pair_variant_note,Mark↔Matthew,Mark 10:47,Matt 20:30,,4.0,apparatus notes attached to aligned pair,could affect local lexical overlap or exact-run length if variant reading is adopted,requires manual/text-critical sensitivity for high-value cases,mark_variant_notes:47 Ναζαρηνός WH Treg NA28 ] Ναζωραῖός RP | mark_variant_notes:• Υἱὲ WH Treg NA28 ] Ὁ ὑιὸς RP | matt_variant_notes:30 Κύριε ἐλέησον ἡμᾶς WH Treg NIV ] Ἐλέησον ἡμᾶς κύριε RP NA28 | matt_variant_notes:• υἱὸς WH Treg RP NA28 ] υἱὲ NIV
Mark_Matthew_pair_0205,primary_pair_variant_note,Mark↔Matthew,Mark 10:48,Matt 20:31,,3.0,apparatus notes attached to aligned pair,could affect local lexical overlap or exact-run length if variant reading is adopted,requires manual/text-critical sensitivity for high-value cases,matt_variant_notes:31 ἔκραξαν WH Treg NA28 ] ἔκραζον RP | matt_variant_notes:• Κύριε ἐλέησον ἡμᾶς WH Treg NIV ] Ἐλέησον ἡμᾶς κύριε RP NA28 | matt_variant_notes:• υἱὸς WH Treg RP NA28 ] υἱὲ NIV
Mark_Matthew_pair_0206,primary_pair_variant_note,Mark↔Matthew,Mark 10:49,Matt 20:32,,2.0,apparatus notes attached to aligned pair,could affect local lexical overlap or exact-run length if variant reading is adopted,requires manual/text-critical sensitivity for high-value cases,mark_variant_notes:49 Φωνήσατε αὐτόν WH Treg NA28 ] αὐτὸν φωνηθῆναι RP | mark_variant_notes:• ἔγειρε WH Treg NA28 ] ἔγειραι RP
Mark_Matthew_pair_0207,primary_pair_variant_note,Mark↔Matthew,Mark 10:52,Matt 20:34,,5.0,apparatus notes attached to aligned pair,could affect local lexical overlap or exact-run length if variant reading is adopted,requires manual/text-critical sensitivity for high-value cases,mark_variant_notes:52 καὶ ὁ WH NA28 ] ὁ δὲ Treg RP | mark_variant_notes:• εὐθὺς WH Treg NA28 ] εὐθέως RP | mark_variant_notes:• αὐτῷ WH Treg NA28 ] τῷ Ἰησοῦ RP | matt_variant_notes:34 ὀμμάτων WH Treg NA28 ] ὀφθαλμῶν RP | matt_variant_notes:• ἀνέβλεψαν WH Treg NA28 ] + αὐτῶν οἱ ὀφθαλμοί RP
Mark_Matthew_pair_0208,primary_pair_variant_note,Mark↔Matthew,Mark 11:1,Matt 21:1,,2.0,apparatus notes attached to aligned pair,could affect local lexical overlap or exact-run length if variant reading is adopted,requires manual/text-critical sensitivity for high-value cases,matt_variant_notes:21:1 εἰς WH Treg NA28 ] πρὸς RP | matt_variant_notes:• Ἰησοῦς WH NA28 ] ὁ Ἰησοῦς Treg RP
Mark_Matthew_pair_0209,primary_pair_variant_note,Mark↔Matthew,Mark 11:2,Matt 21:2,,8.0,apparatus notes attached to aligned pair,could affect local lexical overlap or exact-run length if variant reading is adopted,requires manual/text-critical sensitivity for high-value cases,mark_variant_notes:11:2 εὐθὺς WH Treg NA28 ] εὐθέως RP | mark_variant_notes:• οὔπω WH Treg NA28 ] – RP | mark_variant_notes:• ἐκάθισεν WH NA28 ] κεκάθικεν Treg RP | mark_variant_notes:• λύσατε αὐτὸν καὶ φέρετε WH Treg NA28 ] λύσαντες αὐτὸν ἀγάγετε RP | matt_variant_notes:2 Πορεύεσθε WH Treg NA28 ] Πορεύθητε RP | matt_variant_notes:• κατέναντι WH Treg NA28 ] ἀπέναντι RP | matt_variant_notes:• εὐθέως Treg NA28 RP ] εὐθὺς WH | matt_variant_notes:• ἀγάγετέ WH NA28 RP ] ἄγετέ Treg
Mark_Matthew_pair_0210,primary_pair_variant_note,Mark↔Matthew,Mark 11:3,Matt 21:3,,5.0,apparatus notes attached to aligned pair,could affect local lexical overlap or exact-run length if variant reading is adopted,requires manual/text-critical sensitivity for high-value cases,mark_variant_notes:3 ὅτι RP ] – WH Treg NA28 | mark_variant_notes:• εὐθὺς WH Treg NA28 ] εὐθέως RP | mark_variant_notes:• πάλιν WH Treg NA28 ] – RP | matt_variant_notes:3 εὐθὺς WH Treg NA28 ] εὐθέως RP | matt_variant_notes:• ἀποστελεῖ WH Treg NA28 ] ἀποστέλλει RP
Mark_Matthew_pair_0211,primary_pair_variant_note,Mark↔Matthew,Mark 11:5,Matt 21:5,,1.0,apparatus notes attached to aligned pair,could affect local lexical overlap or exact-run length if variant reading is adopted,requires manual/text-critical sensitivity for high-value cases,matt_variant_notes:5 ἐπὶ WH Treg NA28 ] – RP
Mark_Matthew_pair_0212,primary_pair_variant_note,Mark↔Matthew,Mark 11:6,Matt 21:6,,2.0,apparatus notes attached to aligned pair,could affect local lexical overlap or exact-run length if variant reading is adopted,requires manual/text-critical sensitivity for high-value cases,mark_variant_notes:6 εἶπεν WH Treg NA28 ] ἐνετείλατο RP | matt_variant_notes:6 συνέταξεν WH Treg NA28 ] προσέταξεν RP
Mark_Matthew_pair_0213,primary_pair_variant_note,Mark↔Matthew,Mark 11:7,Matt 21:7,,5.0,apparatus notes attached to aligned pair,could affect local lexical overlap or exact-run length if variant reading is adopted,requires manual/text-critical sensitivity for high-value cases,mark_variant_notes:7 φέρουσιν WH Treg NA28 ] ἤγαγον RP | mark_variant_notes:• ἐπιβάλλουσιν WH Treg NA28 ] ἐπέβαλον RP | mark_variant_notes:• αὐτόν WH Treg NA28 ] αὐτῷ RP | matt_variant_notes:7 ἐπʼ WH Treg NA28 ] ἐπάνω RP | matt_variant_notes:• ἱμάτια WH Treg NA28 ] + αὐτῶν RP
Mark_Matthew_pair_0214,primary_pair_variant_note,Mark↔Matthew,Mark 11:8,Matt 21:8,,2.0,apparatus notes attached to aligned pair,could affect local lexical overlap or exact-run length if variant reading is adopted,requires manual/text-critical sensitivity for high-value cases,mark_variant_notes:8 καὶ πολλοὶ WH Treg NA28 ] Πολλοὶ δὲ RP | mark_variant_notes:• κόψαντες ἐκ τῶν ἀγρῶν WH Treg NA28 ] ἔκοπτον ἐκ τῶν δένδρων καὶ ἐστρώννυον εἰς τὴν  ὁδόν RP
Mark_Matthew_pair_0215,primary_pair_variant_note,Mark↔Matthew,Mark 11:9,Matt 21:9,,2.0,apparatus notes attached to aligned pair,could affect local lexical overlap or exact-run length if variant reading is adopted,requires manual/text-critical sensitivity for high-value cases,mark_variant_notes:9 ἔκραζον WH Treg NA28 ] + λέγοντες RP | matt_variant_notes:9 αὐτὸν WH Treg NA28 ] – RP
Mark_Matthew_pair_0216,primary_pair_variant_note,Mark↔Matthew,Mark 11:11,Matt 21:10,,2.0,apparatus notes attached to aligned pair,could affect local lexical overlap or exact-run length if variant reading is adopted,requires manual/text-critical sensitivity for high-value cases,mark_variant_notes:11 Ἱεροσόλυμα WH Treg NA28 ] + ὁ Ἰησοῦς καὶ RP | mark_variant_notes:• ὀψὲ WH ] ὀψίας Treg NA28 RP
Mark_Matthew_pair_0217,primary_pair_variant_note,Mark↔Matthew,Mark 11:15,Matt 21:12,,4.0,apparatus notes attached to aligned pair,could affect local lexical overlap or exact-run length if variant reading is adopted,requires manual/text-critical sensitivity for high-value cases,mark_variant_notes:15 εἰσελθὼν WH Treg NA28 ] + ὁ Ἰησοῦς RP | mark_variant_notes:• τοὺς WH Treg NA28 ] – RP | matt_variant_notes:12 Ἰησοῦς WH Treg NA28 ] ὁ Ἰησοῦς RP | matt_variant_notes:• ἱερόν WH Treg NA28 ] + τοῦ θεοῦ RP
Mark_Matthew_pair_0218,primary_pair_variant_note,Mark↔Matthew,Mark 11:17,Matt 21:13,,4.0,apparatus notes attached to aligned pair,could affect local lexical overlap or exact-run length if variant reading is adopted,requires manual/text-critical sensitivity for high-value cases,mark_variant_notes:17 καὶ ἔλεγεν WH Treg NA28 ] λέγων RP | mark_variant_notes:• αὐτοῖς Treg NA28 RP ] – WH | mark_variant_notes:• πεποιήκατε WH Treg NA28 ] ἐποιήσατε RP | matt_variant_notes:13 ποιεῖτε WH Treg NA28 ] ἐποιήσατε RP
Mark_Matthew_pair_0220,primary_pair_variant_note,Mark↔Matthew,Mark 11:23,Matt 21:21,,3.0,apparatus notes attached to aligned pair,could affect local lexical overlap or exact-run length if variant reading is adopted,requires manual/text-critical sensitivity for high-value cases,"mark_variant_notes:23 ἀμὴν WH NA28 ] + γὰρ Treg RP | mark_variant_notes:• πιστεύῃ WH NA28 ] πιστεύσῃ Treg RP | mark_variant_notes:• ὃ λαλεῖ γίνεται, ἔσται αὐτῷ WH Treg NA28 ] ἃ λέγει γίνεται ἔσται αὐτῷ ὃ ἐὰν εἴπῃ RP"
Mark_Matthew_pair_0221,primary_pair_variant_note,Mark↔Matthew,Mark 11:24,Matt 21:22,,3.0,apparatus notes attached to aligned pair,could affect local lexical overlap or exact-run length if variant reading is adopted,requires manual/text-critical sensitivity for high-value cases,mark_variant_notes:24 προσεύχεσθε καὶ αἰτεῖσθε WH Treg NA28 ] ἄν προσευχόμενοιαἰτῆσθε RP | mark_variant_notes:• ἐλάβετε WH Treg NA28 ] λαμβάνετε RP | matt_variant_notes:22 ἂν WH NA28 ] ἐὰν Treg RP
Mark_Matthew_pair_0222,primary_pair_variant_note,Mark↔Matthew,Mark 11:28,Matt 21:23,,4.0,apparatus notes attached to aligned pair,could affect local lexical overlap or exact-run length if variant reading is adopted,requires manual/text-critical sensitivity for high-value cases,mark_variant_notes:28 ἔλεγον WH Treg NA28 ] λέγουσιν RP | mark_variant_notes:• ἢ WH NA28 ] καὶ Treg RP | mark_variant_notes:• ἔδωκεν τὴν … ταύτην WH Treg NA28 ] τὴν … ταύτην ἔδωκεν RP | matt_variant_notes:23 ἐλθόντος αὐτοῦ WH Treg NA28 ] ἐλθόντι αὐτῷ RP
Mark_Matthew_pair_0223,primary_pair_variant_note,Mark↔Matthew,Mark 11:29,Matt 21:24,,2.0,apparatus notes attached to aligned pair,could affect local lexical overlap or exact-run length if variant reading is adopted,requires manual/text-critical sensitivity for high-value cases,mark_variant_notes:29 Ἰησοῦς WH Treg NA28 ] + ἀποκριθεὶς RP | mark_variant_notes:• ὑμᾶς WH Treg NA28 ] + καὶ ἐγὼ RP
Mark_Matthew_pair_0224,primary_pair_variant_note,Mark↔Matthew,Mark 11:31,Matt 21:25,,5.0,apparatus notes attached to aligned pair,could affect local lexical overlap or exact-run length if variant reading is adopted,requires manual/text-critical sensitivity for high-value cases,mark_variant_notes:31 διελογίζοντο WH Treg NA28 ] ἐλογίζοντο RP | mark_variant_notes:• Τί εἴπωμεν; Holmes ] – WH Treg NA28 RP | mark_variant_notes:• οὖν WH NA28 RP ] – Treg | matt_variant_notes:25 τὸ WH Treg NA28 ] – RP | matt_variant_notes:• ἐν WH Treg NA28 ] παρʼ RP
Mark_Matthew_pair_0225,primary_pair_variant_note,Mark↔Matthew,Mark 11:32,Matt 21:26,,3.0,apparatus notes attached to aligned pair,could affect local lexical overlap or exact-run length if variant reading is adopted,requires manual/text-critical sensitivity for high-value cases,mark_variant_notes:32 ὄχλον WH NA28 ] λαόν Treg RP | mark_variant_notes:• ὄντως ὅτι WH Treg NA28 ] ὅτι ὄντως RP | matt_variant_notes:26 ὡς προφήτην ἔχουσιν τὸν Ἰωάννην WH Treg NA28 ] ἔχουσιν τὸν Ἰωάννην ὡς προφήτην RP
Mark_Matthew_pair_0226,primary_pair_variant_note,Mark↔Matthew,Mark 11:33,Matt 21:27,,2.0,apparatus notes attached to aligned pair,could affect local lexical overlap or exact-run length if variant reading is adopted,requires manual/text-critical sensitivity for high-value cases,mark_variant_notes:33 τῷ Ἰησοῦ λέγουσιν WH Treg NA28 ] λέγουσιν τῷ Ἰησοῦ RP | mark_variant_notes:• Ἰησοῦς WH Treg NA28 ] + ἀποκριθεὶς RP
Mark_Matthew_pair_0227,primary_pair_variant_note,Mark↔Matthew,Mark 12:1,Matt 21:33,,3.0,apparatus notes attached to aligned pair,could affect local lexical overlap or exact-run length if variant reading is adopted,requires manual/text-critical sensitivity for high-value cases,mark_variant_notes:12:1 λαλεῖν WH Treg NA28 ] λέγειν RP | mark_variant_notes:• ἄνθρωπος ἐφύτευσεν WH NA28 ] ἐφύτευσεν ἄνθρωπος Treg RP | matt_variant_notes:33 Ἄνθρωπος WH Treg NA28 ] + τις RP
Mark_Matthew_pair_0228,primary_pair_variant_note,Mark↔Matthew,Mark 12:2,Matt 21:34,,1.0,apparatus notes attached to aligned pair,could affect local lexical overlap or exact-run length if variant reading is adopted,requires manual/text-critical sensitivity for high-value cases,mark_variant_notes:2 τῶν καρπῶν WH Treg NA28 ] τοῦ καρποῦ RP
Mark_Matthew_pair_0229,primary_pair_variant_note,Mark↔Matthew,Mark 12:3,Matt 21:35,,1.0,apparatus notes attached to aligned pair,could affect local lexical overlap or exact-run length if variant reading is adopted,requires manual/text-critical sensitivity for high-value cases,mark_variant_notes:3 καὶ WH Treg NA28 ] Οἱ δὲ RP
