model_id,direction_id,pair,unit_id,source_range,target_range,obligation_type,required_explanation,contrary_evidence,response_model,basis
matthew_used_luke_plus_mark_like,matthew_used_luke,Matthew↔Luke,Matthew_Luke_block_26,Luke 19:29–Luke 20:19,Matt 21:1–Matt 21:45,pericope_direction_requirement,"The matched pairs carry 67 lemma-level replacements, so direct dependence would require substantial lexical rewriting.","After Markan masking, common sayings/tradition has lower burden; direct use requires explaining Matthean clustering/fulfillment additions.",Matthew relocates Lukan/Luke-like sayings into large discourses and overlays Matthean fulfillment/Jewish-teaching structure.,directional_model_requirements_by_pericope
markan_priority_matthew_and_luke:optional,matthew_used_luke,Matthew↔Luke,Matthew_Luke_block_26,Luke 19:29–Luke 20:19,Matt 21:1–Matt 21:45,pericope_direction_requirement,This block is under order pressure: 8 primary pairs show local reordering and 60 secondary echoes touch the block.,"After Markan masking, common sayings/tradition has lower burden; direct use requires explaining Matthean clustering/fulfillment additions.",Matthew relocates Lukan/Luke-like sayings into large discourses and overlays Matthean fulfillment/Jewish-teaching structure.,directional_model_requirements_by_pericope
matthew_used_luke_plus_mark_like,matthew_used_luke,Matthew↔Luke,Matthew_Luke_block_26,Luke 19:29–Luke 20:19,Matt 21:1–Matt 21:45,pericope_direction_requirement,This block is under order pressure: 8 primary pairs show local reordering and 60 secondary echoes touch the block.,"After Markan masking, common sayings/tradition has lower burden; direct use requires explaining Matthean clustering/fulfillment additions.",Matthew relocates Lukan/Luke-like sayings into large discourses and overlays Matthean fulfillment/Jewish-teaching structure.,directional_model_requirements_by_pericope
markan_priority_matthew_and_luke:optional,luke_used_matthew,Matthew↔Luke,Matthew_Luke_block_27,Matt 22:16–Matt 23:19,Luke 20:21–Luke 21:1,pericope_direction_requirement,Luke span is shorter here (373 vs 717 tokens) and/or leaves more Matthean span material unmatched (31 Matt-only vs 10 Luke-only verses).,"After Markan masking, common sayings/tradition has lower burden; direct use requires explaining Lukan redistribution of Matthean clusters.","Luke deliberately disperses, abbreviates, and de-Mattheanizes Matthean sayings into Lukan narrative/travel contexts.",directional_model_requirements_by_pericope
farrer_mark_matthew_luke,luke_used_matthew,Matthew↔Luke,Matthew_Luke_block_27,Matt 22:16–Matt 23:19,Luke 20:21–Luke 21:1,pericope_direction_requirement,Luke span is shorter here (373 vs 717 tokens) and/or leaves more Matthean span material unmatched (31 Matt-only vs 10 Luke-only verses).,"After Markan masking, common sayings/tradition has lower burden; direct use requires explaining Lukan redistribution of Matthean clusters.","Luke deliberately disperses, abbreviates, and de-Mattheanizes Matthean sayings into Lukan narrative/travel contexts.",directional_model_requirements_by_pericope
griesbach_two_gospel,luke_used_matthew,Matthew↔Luke,Matthew_Luke_block_27,Matt 22:16–Matt 23:19,Luke 20:21–Luke 21:1,pericope_direction_requirement,Luke span is shorter here (373 vs 717 tokens) and/or leaves more Matthean span material unmatched (31 Matt-only vs 10 Luke-only verses).,"After Markan masking, common sayings/tradition has lower burden; direct use requires explaining Lukan redistribution of Matthean clusters.","Luke deliberately disperses, abbreviates, and de-Mattheanizes Matthean sayings into Lukan narrative/travel contexts.",directional_model_requirements_by_pericope
augustinian_matthew_mark_luke:optional,luke_used_matthew,Matthew↔Luke,Matthew_Luke_block_27,Matt 22:16–Matt 23:19,Luke 20:21–Luke 21:1,pericope_direction_requirement,Luke span is shorter here (373 vs 717 tokens) and/or leaves more Matthean span material unmatched (31 Matt-only vs 10 Luke-only verses).,"After Markan masking, common sayings/tradition has lower burden; direct use requires explaining Lukan redistribution of Matthean clusters.","Luke deliberately disperses, abbreviates, and de-Mattheanizes Matthean sayings into Lukan narrative/travel contexts.",directional_model_requirements_by_pericope
markan_priority_matthew_and_luke:optional,luke_used_matthew,Matthew↔Luke,Matthew_Luke_block_27,Matt 22:16–Matt 23:19,Luke 20:21–Luke 21:1,pericope_direction_requirement,"The matched pairs carry 37 lemma-level replacements, so direct dependence would require substantial lexical rewriting.","After Markan masking, common sayings/tradition has lower burden; direct use requires explaining Lukan redistribution of Matthean clusters.","Luke deliberately disperses, abbreviates, and de-Mattheanizes Matthean sayings into Lukan narrative/travel contexts.",directional_model_requirements_by_pericope
farrer_mark_matthew_luke,luke_used_matthew,Matthew↔Luke,Matthew_Luke_block_27,Matt 22:16–Matt 23:19,Luke 20:21–Luke 21:1,pericope_direction_requirement,"The matched pairs carry 37 lemma-level replacements, so direct dependence would require substantial lexical rewriting.","After Markan masking, common sayings/tradition has lower burden; direct use requires explaining Lukan redistribution of Matthean clusters.","Luke deliberately disperses, abbreviates, and de-Mattheanizes Matthean sayings into Lukan narrative/travel contexts.",directional_model_requirements_by_pericope
griesbach_two_gospel,luke_used_matthew,Matthew↔Luke,Matthew_Luke_block_27,Matt 22:16–Matt 23:19,Luke 20:21–Luke 21:1,pericope_direction_requirement,"The matched pairs carry 37 lemma-level replacements, so direct dependence would require substantial lexical rewriting.","After Markan masking, common sayings/tradition has lower burden; direct use requires explaining Lukan redistribution of Matthean clusters.","Luke deliberately disperses, abbreviates, and de-Mattheanizes Matthean sayings into Lukan narrative/travel contexts.",directional_model_requirements_by_pericope
augustinian_matthew_mark_luke:optional,luke_used_matthew,Matthew↔Luke,Matthew_Luke_block_27,Matt 22:16–Matt 23:19,Luke 20:21–Luke 21:1,pericope_direction_requirement,"The matched pairs carry 37 lemma-level replacements, so direct dependence would require substantial lexical rewriting.","After Markan masking, common sayings/tradition has lower burden; direct use requires explaining Lukan redistribution of Matthean clusters.","Luke deliberately disperses, abbreviates, and de-Mattheanizes Matthean sayings into Lukan narrative/travel contexts.",directional_model_requirements_by_pericope
markan_priority_matthew_and_luke:optional,luke_used_matthew,Matthew↔Luke,Matthew_Luke_block_27,Matt 22:16–Matt 23:19,Luke 20:21–Luke 21:1,pericope_direction_requirement,This block is under order pressure: 11 primary pairs show local reordering and 69 secondary echoes touch the block.,"After Markan masking, common sayings/tradition has lower burden; direct use requires explaining Lukan redistribution of Matthean clusters.","Luke deliberately disperses, abbreviates, and de-Mattheanizes Matthean sayings into Lukan narrative/travel contexts.",directional_model_requirements_by_pericope
farrer_mark_matthew_luke,luke_used_matthew,Matthew↔Luke,Matthew_Luke_block_27,Matt 22:16–Matt 23:19,Luke 20:21–Luke 21:1,pericope_direction_requirement,This block is under order pressure: 11 primary pairs show local reordering and 69 secondary echoes touch the block.,"After Markan masking, common sayings/tradition has lower burden; direct use requires explaining Lukan redistribution of Matthean clusters.","Luke deliberately disperses, abbreviates, and de-Mattheanizes Matthean sayings into Lukan narrative/travel contexts.",directional_model_requirements_by_pericope
griesbach_two_gospel,luke_used_matthew,Matthew↔Luke,Matthew_Luke_block_27,Matt 22:16–Matt 23:19,Luke 20:21–Luke 21:1,pericope_direction_requirement,This block is under order pressure: 11 primary pairs show local reordering and 69 secondary echoes touch the block.,"After Markan masking, common sayings/tradition has lower burden; direct use requires explaining Lukan redistribution of Matthean clusters.","Luke deliberately disperses, abbreviates, and de-Mattheanizes Matthean sayings into Lukan narrative/travel contexts.",directional_model_requirements_by_pericope
augustinian_matthew_mark_luke:optional,luke_used_matthew,Matthew↔Luke,Matthew_Luke_block_27,Matt 22:16–Matt 23:19,Luke 20:21–Luke 21:1,pericope_direction_requirement,This block is under order pressure: 11 primary pairs show local reordering and 69 secondary echoes touch the block.,"After Markan masking, common sayings/tradition has lower burden; direct use requires explaining Lukan redistribution of Matthean clusters.","Luke deliberately disperses, abbreviates, and de-Mattheanizes Matthean sayings into Lukan narrative/travel contexts.",directional_model_requirements_by_pericope
markan_priority_matthew_and_luke:optional,luke_used_matthew,Matthew↔Luke,Matthew_Luke_block_27,Matt 22:16–Matt 23:19,Luke 20:21–Luke 21:1,pericope_direction_requirement,"Matthew-specific diction is heavier in this block, so Luke later would be reducing some Matthean phrasing if direct dependence is assumed.","After Markan masking, common sayings/tradition has lower burden; direct use requires explaining Lukan redistribution of Matthean clusters.","Luke deliberately disperses, abbreviates, and de-Mattheanizes Matthean sayings into Lukan narrative/travel contexts.",directional_model_requirements_by_pericope
farrer_mark_matthew_luke,luke_used_matthew,Matthew↔Luke,Matthew_Luke_block_27,Matt 22:16–Matt 23:19,Luke 20:21–Luke 21:1,pericope_direction_requirement,"Matthew-specific diction is heavier in this block, so Luke later would be reducing some Matthean phrasing if direct dependence is assumed.","After Markan masking, common sayings/tradition has lower burden; direct use requires explaining Lukan redistribution of Matthean clusters.","Luke deliberately disperses, abbreviates, and de-Mattheanizes Matthean sayings into Lukan narrative/travel contexts.",directional_model_requirements_by_pericope
griesbach_two_gospel,luke_used_matthew,Matthew↔Luke,Matthew_Luke_block_27,Matt 22:16–Matt 23:19,Luke 20:21–Luke 21:1,pericope_direction_requirement,"Matthew-specific diction is heavier in this block, so Luke later would be reducing some Matthean phrasing if direct dependence is assumed.","After Markan masking, common sayings/tradition has lower burden; direct use requires explaining Lukan redistribution of Matthean clusters.","Luke deliberately disperses, abbreviates, and de-Mattheanizes Matthean sayings into Lukan narrative/travel contexts.",directional_model_requirements_by_pericope
augustinian_matthew_mark_luke:optional,luke_used_matthew,Matthew↔Luke,Matthew_Luke_block_27,Matt 22:16–Matt 23:19,Luke 20:21–Luke 21:1,pericope_direction_requirement,"Matthew-specific diction is heavier in this block, so Luke later would be reducing some Matthean phrasing if direct dependence is assumed.","After Markan masking, common sayings/tradition has lower burden; direct use requires explaining Lukan redistribution of Matthean clusters.","Luke deliberately disperses, abbreviates, and de-Mattheanizes Matthean sayings into Lukan narrative/travel contexts.",directional_model_requirements_by_pericope
markan_priority_matthew_and_luke:optional,matthew_used_luke,Matthew↔Luke,Matthew_Luke_block_27,Luke 20:21–Luke 21:1,Matt 22:16–Matt 23:19,pericope_direction_requirement,Matthew later would need to compress some material (31 Matt-only vs 10 Luke-only verses in-block).,"After Markan masking, common sayings/tradition has lower burden; direct use requires explaining Matthean clustering/fulfillment additions.",Matthew relocates Lukan/Luke-like sayings into large discourses and overlays Matthean fulfillment/Jewish-teaching structure.,directional_model_requirements_by_pericope
